ID,NAME,DESKV,LINE_TYPE,PNP,INSTALL_DATE,LENGTH,ALT_NAME_1,ALT_NUM_1,ALT_NUM_2,LINE_USAGE,OPCO_1_NAME,OPCO_1_EAS_NUMBER,STATUS,OWNING_COMPANY,PCT_AEP_OWNERSHIP,OBJECTID,NOTES,DOCUMENT,GLOBALID,ET_CREATOR,ET_CREATED,ET_EDITOR,ET_EDITED,LOCATION_Length,LOCATION
23022876,Tulsa - Denver,138 kV,Line,81-525,"December 31, 1976",31396.420000000002,,81-525,,,Public Service of Oklahoma,TLN114:0525,In service,AEP - PSO,100,296542,Retermination at Carson in 2015,,{2CC4BED9-EF75-416E-AA98-1BAE307345F0},,,S281088,"November 6, 2018",11847.617793567602,
23029103,Oneta - 81st & Garnett,138 kV,Line,"81-560, 81-553","December 31, 2000",90866.83,,81-560,,,Public Service of Oklahoma,TLN114:0560,In service,AEP - PSO,100,296558,,,{0F89CE87-2177-4233-8378-54861AE2800D},,,S284690,"February 7, 2018",34259.593073000404,
23034794,Tulsa Power Station - 36th & Lewis,138 kV,Line,81-519,"December 31, 2000",10561.99,,81-519,,,Public Service of Oklahoma,TLN114:0519,In service,AEP - PSO,100,296574,,,{D27CEE8A-55CD-4121-8A28-11505DB4ABAF},,,S281088,"November 8, 2018",3975.4364350732976,
23035965,Tulsa Southeast - 36th & Lewis,138 kV,Line,81-520,"December 31, 1973",16150.050000000001,,81-520,,,Public Service of Oklahoma,TLN114:0520,In service,AEP - PSO,100,296590,,,{E9C16983-8346-4FB9-B7CA-9695331CBE6F},,,S281088,"February 12, 2018",6077.454853030917,
23040024,52nd & Delaware Tap,138 kV,Tap,,,10746.57,,81-520B,,,Public Service of Oklahoma,TLN114:0520B,In service,AEP - PSO,100,296606,,,{E09ABBDB-1383-4B66-AD58-3877F5D02AF7},,,S281088,"November 8, 2018",4057.1062916092924,
23041347,Tulsa Southeast - East 61st Street,138 kV,Line,,,18673.05,,81-556,,,Public Service of Oklahoma,TLN114:00556,In service,AEP - PSO,100,296622,,,{AC300CD0-6D6F-4A69-A7EA-E50B4135DC19},,,,"February 6, 2015",7044.230547301582,
23043804,96th & Yale - East 61st Street,138 kV,Line,,,29537.690000000002,,81-563,,,Public Service of Oklahoma,TLN114:0563,In service,AEP - PSO,100,296638,,,{3C1AD7BF-F15C-4D9F-B018-43D8A2FA4C13},,,,"February 6, 2015",11132.657864728858,
23044527,77th & Memorial Tap,138 kV,Tap,,,6856.03,,81-553A,,,Public Service of Oklahoma,TLN114:0553A,In service,AEP - PSO,100,296654,,,{E8D2545D-3CB0-4139-A525-3B2A9FCCEBF2},,,,"February 6, 2015",2577.6975065852475,
296670,Riverside - South Hudson,138 kV,Line,81-809,"December 31, 1979",53835.8,,81-809,,,Public Service of Oklahoma,TLN114:0809,In service,AEP - PSO,100,296670,Riverside - South Hudson Reroute 2015,,{87FDB6E9-73EC-4F63-8B37-9F47B020FEAB},,,S276934,"May 3, 2018",20307.660016748697,
23052827,81st & Yale Tap,138 kV,Tap,81-809A,"December 31, 1982",2491.35,,81-809A,,,Public Service of Oklahoma,TLN114:0809A,In service,AEP - PSO,100,296686,,,{B6D13D82-F828-42DE-A210-117F53CCDAD1},,,,"February 6, 2015",940.7571233154701,
23054233,Riverside - East 96th & Yale,138 kV,Line,81-513,,12767.02,,81-513,,,Public Service of Oklahoma,TLN114:0513,In service,AEP - PSO,100,296702,,,{4CCD3596-BE9D-4367-9416-D630D5688603},,,S281088,"November 8, 2018",4798.832493351485,
23060068,Delaware Tap,138 kV,Tap,81-521A,"December 31, 1967",20601.260000000002,,81-521A,,,Public Service of Oklahoma,TLN114:0521A,In service,AEP - PSO,100,296718,,,{17BE3BF7-DE0D-40CD-936A-D4821F97CD44},,,S281088,"November 8, 2018",7761.730555228949,
23061954,South Hudson - Tulsa Southeast,138 kV,Line,,,10244.7,,81-503,,,Public Service of Oklahoma,TLN114:0503,In service,AEP - PSO,100,296734,,,{A2121387-715E-4DC1-8BF6-78EA1C939AA3},,,,"February 6, 2015",3866.43129479163,
23064416,Tulsa Southeast - Ford Glass Plant,138 kV,Line,81-502,"December 31, 1973",26239.920000000002,,81-502,,,Public Service of Oklahoma,TLN114:00502,In service,AEP - PSO,100,296750,,,{361347AE-FE2E-4729-81E0-F586C3CF8605},,,S276934,"September 21, 2018",9891.972386132385,
23067567,53rd & Garnett Tap,138 kV,Tap,,,3942.17,,81-553B,,,Public Service of Oklahoma,TLN114:0553B,In service,AEP - PSO,100,296766,,,{729A5109-CA33-4D38-A6F0-96B146BA7DF5},,,,"February 6, 2015",1484.8407649274468,
23068192,Oneta - Broken Arrow 81st,138 kV,Line,,,43092.18,,81-512,,,Public Service of Oklahoma,TLN114:00512,In service,AEP - PSO,100,296782,,,{4A52D5EE-E3DE-4098-8C33-4BDD22124EAF},,,,"February 6, 2015",16214.499793256234,
23084398,Sand Springs - Tulsa Sunray,69 kV,Line,66-112,"December 31, 1976",26899.83,,66-112,,,Public Service of Oklahoma,TLN114:0112,In service,AEP - PSO,100,296798,,,{DF8AC92D-20FA-40FC-9554-C4E6F4E830E0},,,S281088,"November 1, 2018",10131.719338523618,
23086961,Tulsa Power Station - Arkansas River,69 kV,Line,66-131,"December 31, 1987",23032.95,,66-131,,,Public Service of Oklahoma,TLN114:0131,In service,AEP - PSO,100,296814,,,{7683E5C9-3028-4A30-A868-B9EA901A8A69},,,S284690,"November 28, 2018",8700.333883717823,
23094651,21st & 89th Street Tap,138 kV,Tap,81-810B,,9720.65,,81-810B,,,Public Service of Oklahoma,TLN114:0810B,In service,AEP - PSO,100,296830,,,{725ED299-44F6-4EF2-B50B-D665623B89CE},,,S276934,"July 5, 2018",3671.2378341418143,
23095708,15th & Fulton Tap,138 kV,Tap,81-810C,"December 31, 1967",15048.67,,81-810C,,,Public Service of Oklahoma,TLN114:0810C,In service,AEP - PSO,100,296846,,,{504B10F9-8177-43A6-AF53-265CA2F45ACF},,,S281088,"November 6, 2018",5669.992576670983,
23102575,Union Avenue Refinery Tap,138 kV,Tap,81-808B,"December 31, 1987",3149.05,,808B,,,Public Service of Oklahoma,TLN114:0808B,In service,AEP - PSO,100,296862,,,{17E64FE7-8C52-4049-A423-BC31820AC67F},,,,"February 6, 2015",1187.4204070935247,
23134748,46th Street North Tap No1,138 kV,Tap,81-518A,"December 31, 1971",861.22,,81-518A,,,Public Service of Oklahoma,TLN114:0518A,In service,AEP - PSO,100,296878,,,{95FF1DBA-42C0-41C8-ACFC-AE77B41799CE},,,S281088,"November 5, 2018",324.6665572790725,
23148226,Mohawk - American Airlines,138 kV,Line,81 - 846,"December 31, 1990",31353.24,,81-562,,,Public Service of Oklahoma,TLN114:0562,In service,AEP - PSO,100,296894,,,{68A270E4-F65C-4035-ACF2-16AA0EF7AF3C},,,,"February 6, 2015",11835.27719982201,
23161766,Yale & Archer - Tulsa SE,138 kV,Line,81-501,"December 31, 1967",23290.25,,81-846C,,,Public Service of Oklahoma,TLN114:0501,In service,AEP - PSO,100,296926,,,{BF4E1A2B-E368-46FC-880F-7514E2E41954},,,S281088,"February 12, 2018",8796.900755679076,
23169732,SWPA Tap - Allen,138 kV,Line,,,72.67,,81-517A,,,Public Service of Oklahoma,TLN114:0517A,In service,AEP - PSO,100,296942,,,{15A4F177-6910-4A5C-A952-509A97388B86},,,,"February 6, 2015",26.891897203867593,
23172369,Sand Springs - Wekiwa Sub ,138 kV,Line,81-811,"December 31, 1979",16895.93,,81-811,,,Public Service of Oklahoma,TLN114:0811,In service,AEP - PSO,100,296974,,,{553D2E9C-94F7-4AFD-8E1A-A6ADD1FECBD2},,,S281088,"November 1, 2018",6379.229757018758,
23175143,Antlers Tap,69 kV,Tap,,,3914.61,,66-130A,,,Public Service of Oklahoma,TLN114:0130A,In service,AEP - PSO,100,296990,,,{69971FCF-CD39-40D4-BF9E-893846D27C69},,,S281088,"January 29, 2019",1441.448197592647,
23194581,Vinita - Vinita Junction,69 kV,Line,66-149 (107215-D),"December 31, 1990",554.9,,66-149,,,Public Service of Oklahoma,TLN114:0149,In service,AEP - PSO,100,297006,,,{9A327426-6FFB-41C8-9A16-6C9368B0CAEF},,,,"February 6, 2015",210.4523895955758,
23223277,Craig Junction - Mena (AR),138 kV,Line,J-280,"December 31, 2000",148886.56,,280,,,Southwestern Electric Power (AR),TLN194:00280,In service,AEP - SEP non-TX,100,297038,Potter PDO cut-in in Feb 2014,,{63F0FED6-7A1A-4FB6-B949-EA910CDDA528},,,,"February 6, 2015",55115.863852138216,
23898443,Ashdown - Twelfth Street,69 kV,Line,J-158,"December 31, 1968",107457.98,,158A,,,Southwestern Electric Power (AR),TLN194:0158A,In service,AEP - SEP non-TX,100,297902,,,{B80B74F6-88F7-4CC8-AC09-5DD2C9CB8E93},,,S276934,"November 16, 2018",39192.205433090625,
23899857,Texarkana Plant - Twelfth Street,69 kV,Line,J-158-1,"December 31, 1963",14785.52,,158E,,,Southwestern Electric Power (AR),TLN194:0158E,In service,AEP - SEP non-TX,100,297918,,,{2E466C91-8324-4FA5-A09C-5956AB368AD7},,,S276934,"June 14, 2018",5402.974422632242,
23900417,Ashdown - Patterson Tap,69 kV,Line,"J-158, W-3534","December 31, 1968",6382.87,,158A1,,,Southwestern Electric Power (AR),TLN194:158A1,In service,AEP - SEP non-TX,100,297934,,\\varkeofcel05\tleng\external\Line Drawing PDF's\Ashdown - Patterson 69kV Line.pdf,{779F90F4-662A-4CE8-9481-8EEBCFAB2022},,,S276934,"March 7, 2019",2678.906199793907,
23900998,Turk - Okay,138 kV,Line,"W-3514, W-3613","December 31, 2009",64159.68,,329,,,Southwestern Electric Power (AR),TLN194:00329,In service,AEP - SEP non-TX,100,297950,,\\varkeofcel05\TLENG\external\Line Drawing PDF's\Okay - Turk 138kV.pdf,{3119CAC8-E692-4271-BA60-BA1F0988A4B3},,,S256660,"June 11, 2015",23425.775243548116,
23904491,Welsh HVDC - Monticello,345 kV,Line,J-199,"December 31, 1993",90393.78,,199,,,Southwestern Electric Power (TX,TLN194:00199,In service,AEP - SEP TX,100,297966,,,{7E9D07EC-EB04-4DC9-AE1B-0BA0C6A06A60},,,,"February 6, 2015",32702.323171418222,
23905093,Atlanta - Linden,69 kV,Line,"J-201-2, J-201-1","December 31, 1984",71102.55,,201,,,Southwestern Electric Power (TX,TLN194:00201,In service,AEP - SEP TX,100,297982,,,{D5F30A58-6813-46CC-BBE7-FA8295F4E7AA},,,,"February 6, 2015",25714.256332942495,
23906015,Hughes Springs - Lone Star South,69 kV,Line,"J-216-2, J-216","December 31, 1954",43829.72,,216A,,,Southwestern Electric Power (TX,TLN194:0216A,In service,AEP - SEP TX,100,297998,,,{46787BFB-79E7-4164-8D8C-50C26EACA023},,,S276934,"March 6, 2019",15835.833564936048,
23907989,Daingerfield - Hughes Springs,69 kV,Line,J-209-1,"December 31, 1978",31878.3,,209B,,,Southwestern Electric Power (TX,TLN194:0209B,In service,AEP - SEP TX,100,298014,,,{EAC910CD-6F6D-4448-8950-E268AC3A73E8},,,S284690,"June 8, 2018",11593.20650317288,
23908881,Welsh - Lydia,345 kV,Line,J-271-3,"December 31, 1970",125937.34,,271C,,,Southwestern Electric Power (TX,TLN194:0271C,In service,AEP - SEP TX,100,298030,,,{AE111EA0-81E0-4051-AA12-126334C74CBB},,,,"February 6, 2015",45828.36405252218,
23912552,Daingerfield - Mt Pleasant,69 kV,Line,J-209-2,"December 31, 1946",91739.78,,209A,,,Southwestern Electric Power (TX,TLN194:0209A,In service,AEP - SEP TX,100,298046,,,{93B4D37C-B9A9-4C92-92DA-2E7E245573BA},,,,"February 6, 2015",33203.29274851057,
23913815,Mount Pleasant - Petty,69 kV,Line,J-218-1,"December 31, 1952",11024.58,,218A,,,Southwestern Electric Power (TX,TLN194:0218A,In service,AEP - SEP TX,100,298062,,,{FDECF756-61F1-4FBA-888F-152E8FAE8A19},,,,"February 6, 2015",4004.44474705906,
23914080,Bann - Southeast Texarkana (TX),138 kV,Line,J-227,"December 31, 1965",60230.590000000004,,227,,,Southwestern Electric Power (TX,TLN194:00227,In service,AEP - SEP TX,100,298078,,,{4080A4B0-0165-472B-BE68-900BF0A45835},,,,"February 6, 2015",21901.43224939763,
23922105,DeQueen - Mena,69 kV,Line,J-152-1,"December 31, 1948",220296.11000000001,,152,,,Southwestern Electric Power (AR),TLN194:00152,In service,AEP - SEP non-TX,100,298094,,,{3B5BE910-7495-462B-A3F7-0A37DF199834},,,,"February 6, 2015",81511.24282857626,
23925151,Craig Junction - Patterson (AR),138 kV,Line,"J-182, W-3536","December 31, 1940",143391.71,,182,,,Southwestern Electric Power (AR),TLN194:00182,In service,AEP - SEP non-TX,100,298110,,\\varkeofcel05\tleng\external\Line Drawing PDF's\Craig Junction - Patterson 138kV Line.pdf,{1D43937C-053D-4CB7-BA32-8A9B3F67B011},,,,"February 6, 2015",52414.795505336784,
23926542,Craig Junction - DeQueen (AR),138 kV,Line,"J-159 , J-257","December 31, 1971",43508.56,,159,,,Southwestern Electric Power (AR),TLN194:00159,In service,AEP - SEP non-TX,100,298126,,,{318E8D21-B500-4A1F-9800-4204FB82F79A},,,,"February 6, 2015",15926.667374411945,
23927797,Dequeen - Patterson,69 kV,Line,"J-155, W-3538","December 31, 1927",197769.95,,155,,,Southwestern Electric Power (AR),TLN194:00155,In service,AEP - SEP non-TX,100,298142,,\\varkeofcel05\TLENG\external\Line Drawing PDF's\Dequeen - Patterson 69kV Line.pdf,{5A58A75E-D5D4-44B7-A174-CCE1907F7A27},,,,"February 6, 2015",72344.80674513356,
23930292,Murfreesboro West - Nashville,69 kV,Line,J-152-3,"December 31, 1949",63257.200000000004,,152D,,,Southwestern Electric Power (AR),TLN194:0152D,In service,AEP - SEP non-TX,100,298158,,,{C319B31B-4A40-40D9-988C-54BB7B80565C},,,,"February 6, 2015",23181.974680246217,
23931964,South Nashville - South Murfreesboro AP&L,138 kV,Line,J-181,"December 31, 1942",95548.57,,181B,,,Southwestern Electric Power (AR),TLN194:0181B,In service,AEP - SEP non-TX,100,298174,,,{44FDCB4A-26B1-4003-BFC9-10830091A101},,,,"February 6, 2015",35015.44309318845,
23933184,Murfreesboro West - Narrows Dam (SWPA),69 kV,Line,J-152-3,"December 31, 1949",35395.46,,152C,,,Southwestern Electric Power (AR),TLN194:0152C,In service,AEP - SEP non-TX,100,298190,,,{1B939829-BC6E-40A2-B705-A011B7A2DFF6},,,,"February 6, 2015",13009.221148470604,
298206,Mount Pleasant - Dekalb,69 kV,Line,"J-213-4, J-213-5","December 31, 1948",179378.99,,213F,,,Southwestern Electric Power (TX,TLN194:0213F,In service,AEP - SEP TX,100,298206,,,{914163ED-9467-4005-AAA6-902864ADD65B},,,S276934,"July 26, 2018",65522.52033910744,
23940610,Pilgrims Pride - Winfield,69 kV,Line,"J-212,212-6,212-7,212-8,212-13,212-11","December 31, 1929",42453.590000000004,,212H,,,Southwestern Electric Power (TX,TLN194:0212H,In service,AEP - SEP TX,100,298222,,,{4F54044F-ADAF-43C2-91DC-1E5EB4904FA5},,,,"February 6, 2015",15363.663988179276,
23941156,Petty - Pilgrims Pride,69 kV,Line,J-212-6,"December 31, 1978",8147.27,,212G,,,Southwestern Electric Power (TX,TLN194:0212G,In service,AEP - SEP TX,100,298254,,,{E996AD14-196C-4205-9519-456979A0F4B4},,,,"February 6, 2015",2951.6849233929342,
23972452,DeQueen - Nashville,69 kV,Line,J-152-2,"December 31, 1949",143526.42,,152A,,,Southwestern Electric Power (AR),TLN194:0152A,In service,AEP - SEP non-TX,100,298270,,,{8D5CC964-9336-47B0-8EED-E22CE623BF27},,,,"February 6, 2015",52490.95320752266,
24207215,IPC Domino - West Atlanta,138 kV,Line,"J-241-2, J-241-3, J-241-5","December 31, 1941",127303.28,,241D,,,Southwestern Electric Power (TX,TLN194:0241D,In service,AEP - SEP TX,100,298286,,,{1744ECF0-BE27-4296-A384-53BF05E5D4DD},,,,"February 6, 2015",46198.72071109639,
24209016,Bann - IPC Domino,138 kV,Line,J-241-2,"December 31, 1941",60363.06,,0241A,,,Southwestern Electric Power (TX,TLN194:0241A,In service,AEP - SEP TX,100,298302,,,{D28769EA-194C-4B66-B31A-F38D05C15E84},,,S271647,"July 24, 2018",22001.42632513706,
298318,Hosston - Bloomburg (LA),69 kV,Line,,,62078.380000000005,,111A,,,Southwestern Electric Power (LA),TLN194:0111A,In service,AEP - SEP non-TX,100,298318,Box Bay placed between STRs 84 & 85,,{721B4A32-A7ED-4BB4-B2B9-DC4F4386E43A},,,S276934,"December 6, 2017",22594.93719142994,
24213199,Texarkana Plant - Bloomburg,69 kV,Line,,,104917.01000000001,,151,,,Southwestern Electric Power (TX,TLN194:00151,In service,AEP - SEP TX,100,298334,Rebuild Texarkana Plant - Texarkana REA in 2012,,{FC9E35A0-479A-4751-8588-824FE20CEE6F},,,,"February 6, 2015",38181.37882935316,
24215695,Belcher - Hosston,69 kV,Line,,,51681.36,,111,,,Southwestern Electric Power (LA),TLN194:00111,In service,AEP - SEP non-TX,100,298350,,,{EA6A5502-7046-4442-AA0A-0297DF376483},,,,"February 6, 2015",18692.49862529681,
24221983,Dolet Hills - S.W. Shreveport,345 kV,Line,J-133,"December 31, 1981",183975.81,,133,,,Southwestern Electric Power (LA),TLN194:00133,In service,AEP - SEP non-TX,100,298382,,,{84DCB073-85BC-40E2-A430-E5BAFFEEFB81},,,,"February 6, 2015",65901.07530150497,
24227239,Arsenal Hill - Longwood,138 kV,Line,,"December 31, 1990",86757.96,,127,,,Southwestern Electric Power (LA),TLN194:00127,In service,AEP - SEP non-TX,100,298398,,,{216BCECC-9861-4D8A-962E-2E58C0F96F31},,,S281766,"September 8, 2017",31362.45835168853,
24228331,Jefferson - Superior (TX),69 kV,Line,J-205A Sh.7-13,,97640.41,,205B,,,Southwestern Electric Power (TX,TLN194:0205B,In service,AEP - SEP TX,100,298414,,,{95AB96FD-3DE2-4AC8-AA01-8AB740682E87},,,,"February 6, 2015",35155.37416833314,
24235288,Calumet - Getty Oil ,69 kV,Line,J-124,"December 31, 1970",25422.45,,124A,,,Southwestern Electric Power (LA),TLN194:0124A,In service,AEP - SEP non-TX,100,298446,,,{CE5CA210-CB53-417B-AFAF-86BFE7419DF6},,,,"February 6, 2015",9159.61245941596,
24386659,Broken Arrow 81st - Ford Glass,138 kV,Line,49251-4 sheet 9-12,,16140.04,,81-566,,,Public Service of Oklahoma,TLN114:00566,In service,AEP - PSO,100,298462,,,{35FB329E-6328-4BDB-805A-2D47C2A80910},,,,"February 6, 2015",6085.917721999951,
24400899,Longwood - El Dorado (AP&L),345 kV,Line,J-135,"December 31, 1965",200606.53,,135,,,Southwestern Electric Power (LA),TLN194:00135,In service,AEP - SEP non-TX,100,298494,,,{7941303B-A5B0-4ACB-B601-5DE684056248},,,,"February 6, 2015",72268.50775503943,
24405280,Jefferson - North Marshall,69 kV,Line,J-205A Sh.14-19,"December 31, 1927",69037.11,,205A,,,Southwestern Electric Power (TX,TLN194:0205A,In service,AEP - SEP TX,100,298510,,,{A54A79B4-2E05-4E0A-A3E7-993BC91C03F1},,,,"February 6, 2015",24913.667202546847,
24411051,Ellerbe Road - Lucas,69 kV,Line,"J-118 , J-118-2","December 31, 1952",16815.15,,118,,,Southwestern Electric Power (LA),TLN194:00118,In service,AEP - SEP non-TX,100,298526,,,{410E6D16-E53E-4F16-9DB4-65429C002F92},,,,"February 6, 2015",6036.664265562832,
24412377,Rock Hill - South Shreveport (LA),138 kV,Line,"J-245 , J-129","December 31, 1953",115268.41,,129,,,Southwestern Electric Power (LA),TLN194:00129,In service,AEP - SEP non-TX,100,298542,Rebuilt line from state line to Springride Box Bay in 2016,,{62780E07-A81B-4DA1-B3AF-53A363160B0E},,,S281088,"March 7, 2019",41609.147098355344,
24414937,Logansport - Rock Hill,138 kV,Line,J-230,"December 31, 1965",266156.26,,230,,,Southwestern Electric Power (TX,TLN194:00230,In service,AEP - SEP TX,100,298558,Rock Hill - Carthage T rebuilt in 2005,,{CB10F340-A437-4D5D-9524-B5833A7E0D4D},,,S276934,"December 12, 2018",59951.14582744708,
24420765,Carthage - Louisiana Pacific,69 kV,Line,J-202,"December 31, 1977",12354.35,,202A,,,Southwestern Electric Power (TX,TLN194:0202A,In service,AEP - SEP TX,100,298606,,,{28D5C653-4F00-47F9-BC1C-DA681474FDDA},,,,"February 6, 2015",4421.158898822739,
24421848,Carthage - Murvaul Rec Tap,69 kV,Line,"J-200, J-202-2","December 31, 1948",13606.380000000001,,202B,,,Southwestern Electric Power (TX,TLN194:0202B,In service,AEP - SEP TX,100,298622,,,{94928058-E77A-4ECC-BE20-5869D776BBA3},,,,"February 6, 2015",4913.0596222771965,
24422389,Marshall 69 - Rock Hill,69 kV,Line,"J-215, J-215-4","December 31, 1993",86477.57,,215C,,,Southwestern Electric Power (TX,TLN194:0215C,In service,AEP - SEP TX,100,298638,,,{DFC154A4-A534-4436-BA01-8F9D8DB0B4AF},,,S276934,"January 31, 2019",31325.016937949567,
24423715,Marshall 69 - North Marshall,69 kV,Line,J-205,"December 31, 1989",19256.79,,205D,,,Southwestern Electric Power (TX,TLN194:0205D,In service,AEP - SEP TX,100,298654,,,{03DBE413-1CBE-40AD-AA8B-FD47D0C27E96},,,S281766,"January 4, 2019",6975.388973460888,
24424713,Marshall 138 - Pirkey,138 kV,,"J-243, J 243-2","December 31, 1946",46491.18,,243E,,,Southwestern Electric Power (TX,TLN194:0243E,In service,AEP - SEP TX,100,298670,,,{009FC7E4-CCBF-432C-AF07-611FC44B55C5},,,S276934,"June 15, 2018",16950.89701023126,
24425193,Jefferson Switching - Marshall 138,138 kV,Line,J-241-2,"December 31, 1941",89142.27,,241E,,,Southwestern Electric Power (TX,TLN194:0241E,In service,AEP - SEP TX,100,298686,,,{B05B7BDC-622A-40E5-824B-B8E8752E2AFA},,,S276934,"June 15, 2018",31927.557771109572,
24427814,Longview Heights - Hallsville,138 kV,Line,,"July 31, 2017",34670.58,,208C,,,Southwestern Electric Power (TX,TLN194:00371,In service,AEP - SEP TX,100,298702,,,{012CD71F-9CD1-4F29-8011-FC7B69578D77},,,S281088,"June 22, 2018",12522.228103672636,
298718,Longview Heights - Whitney 69,69 kV,Line,J-208-5,"December 31, 1963",22446.83,,208D,,,Southwestern Electric Power (TX,TLN194:0208D,In service,AEP - SEP TX,100,298718,,,{458B05E1-42D3-48E4-A9D9-26FBD4614729},,,S281766,"March 18, 2019",8125.906129653992,
24435399,Diana - Southwest Shreveport (TX),345 kV,Line,J-272,"December 31, 1973",247539.68,,272,,,Southwestern Electric Power (TX,TLN194:00272,In service,AEP - SEP TX,100,298734,,,{D17DB4FD-CE46-420C-9118-CA6662256CB5},,,S281766,"October 10, 2018",88997.02766331658,
24436703,Diana - Welsh (CKT#1),345 kV,Line,J-272,"December 31, 1973",126033.25,,272A,,,Southwestern Electric Power (TX,TLN194:0272A,In service,AEP - SEP TX,100,298750,,,{9858579A-674D-4474-B047-29086EA2215A},,,,"February 6, 2015",45599.771110744994,
24443874,Flournoy - Hardy Street,69 kV,Line,"J-125, J-125-1, J-125-2","December 31, 1970",53789.61,,125,,,Southwestern Electric Power (LA),TLN194:00125,In service,AEP - SEP non-TX,100,298766,,,{22C8B783-A435-47BD-8C65-EE16D771B8ED},,,,"February 6, 2015",19307.17484536738,
24444968,Hardy Street - Waterworks,138 kV,Line,,"June 24, 2015",8674.64,,114M,,,Southwestern Electric Power (LA),TLN194:0114M,In service,AEP - SEP non-TX,100,298782,,,{585FC3EA-7786-4A23-806C-398A1EEEA467},,,S276934,"January 4, 2019",3143.5255290754367,
24446012,Hardy Street - Midway,69 kV,Line,"J-114-1 ,  J-114-10","December 31, 1941",6167.150000000001,,114L,,,Southwestern Electric Power (LA),TLN194:0114L,In service,AEP - SEP non-TX,100,298798,,,{CF9F1124-E2B2-46EF-B6EF-80309AE2DED4},,,S281088,"December 18, 2018",2227.6407738024586,
24446151,Midway - Summer Grove,69 kV,Line,"J-114-8,J-112-1, J-112-4,J-112-3","December 31, 1941",40938.340000000004,,112A,,,Southwestern Electric Power (LA),TLN194:0112A,In service,AEP - SEP non-TX,100,298814,,,{96003291-9CD0-4327-830C-04CF739663F9},,,S281088,"December 18, 2018",14710.098979054202,
24447897,Arsenal Hill - Fort Humbug ,138 kV,Line,J-110-1,"December 31, 2009",17700.38,,110,,,Southwestern Electric Power (LA),TLN194:00110,In service,AEP - SEP non-TX,100,298830,Rebuilt in 2010,,{E2D194E6-744D-4B58-912E-F48AA609C764},,,,"February 6, 2015",6360.934831241244,
24448367,Trichel Street - Whitehurst,138 kV,Line,J-119,"December 31, 1951",23852.010000000002,,119A,,,Southwestern Electric Power (LA),TLN194:0119A,In service,AEP - SEP non-TX,100,298846,,,{F42418F6-2BC2-4070-B274-8C384F470693},,,,"February 6, 2015",8573.262607471801,
24449226,Brownlee Road - Minden Road,69 kV,Line,J-116-2,"December 31, 1962",23516.73,,116,,,Southwestern Electric Power (LA),TLN194:00116,In service,AEP - SEP non-TX,100,298862,,,{D6482A8E-1C52-4171-8061-F7B252BDBEA5},,,,"February 6, 2015",8474.332981675717,
298894,Ellerbe Road - Fern Street,69 kV,Line,J-114-2,"December 31, 1950",12448.17,,114G,,,Southwestern Electric Power (LA),TLN194:0114G,In service,AEP - SEP non-TX,100,298894,,,{C03C195C-E890-4750-9A3A-770F9AAEF52D},,,S276934,"August 27, 2018",4502.495279716344,
24452562,Fern Street - Pierremont,69 kV,Line,J-114-2,"December 31, 1950",1434.3500000000001,,114J,,,Southwestern Electric Power (LA),TLN194:0114J,In service,AEP - SEP non-TX,100,298910,Fern St - King's Highway (along LA-511) rebuilt to 138kV in 2014,,{4BB24412-900E-4004-8CB1-70217A15E31F},,,S256660,"July 9, 2015",519.8840380982867,
24453848,Taylor Street - Thirty Ninth Street,69 kV,Line,J-213-8,"December 31, 1951",12747.83,,213N,,,Southwestern Electric Power (TX,TLN194:0213N,In service,AEP - SEP TX,100,298926,,,{30DC7DFC-0AA7-43C4-BE14-3D94F2EB9ABA},,,,"February 6, 2015",4640.284357672394,
24455693,Perdue North - Clarksville,69 kV,Line,J-206-1,"December 31, 1948",37216.200000000004,,206A,,,Southwestern Electric Power (TX,TLN194:0206A,In service,AEP - SEP TX,100,298942,,,{5127645E-BB62-4E20-9217-788768306A6B},,,,"February 6, 2015",13369.259759871454,
24456992,Greggton - Lake Lamond,138 kV,Line,J-208-4,"December 31, 1968",14473.300000000001,,208A,,,Southwestern Electric Power (TX,TLN194:0208A,In service,AEP - SEP TX,100,298958,Rebuild in 2010,,{D5864B35-689E-4C69-8254-1F8C0F77EDC2},,,,"February 6, 2015",5191.100759970384,
24458047,Northwest Henderson - Overton,138 kV,Line,"J-239, J-239-1","December 31, 1984",71620.67,,215E,,,Southwestern Electric Power (TX,TLN194:0215E,In service,AEP - SEP TX,100,298974,,,{49015AA5-69AB-43F9-930F-999545757DD3},,,,"February 6, 2015",25617.349635867674,
24464701,Hawkins - Perdue,69 kV,Line,J-211-3,"December 31, 1962",66274.5,,211B,,,Southwestern Electric Power (TX,TLN194:0211B,In service,AEP - SEP TX,100,298990,,,{B2D611EA-D689-40E1-8AC3-8F0E90F57E8E},,,,"February 6, 2015",23798.983544628958,
24467399,North Mineola - Canton Tap (RCEC),138 kV,Line,"J-198, J-212-10","December 31, 1925",80064.44,,198,,,Southwestern Electric Power (TX,TLN194:00198,In service,AEP - SEP TX,100,299006,,,{8691CAD8-DFF7-4E89-A9C4-41F53466B4BF},,,S281766,"March 15, 2019",28990.928403172496,
